f;origem;destino;cols
vra_do_mes_2000_01.rdata;230;235;Sigla
vra_do_mes_2000_01.rdata;230;235;Voo
vra_do_mes_2000_01.rdata;230;235;DI
vra_do_mes_2000_01.rdata;230;235;TipoLinha
vra_do_mes_2000_01.rdata;230;235;AeroportoOrigem
vra_do_mes_2000_01.rdata;230;235;AeroportoDestino
vra_do_mes_2000_01.rdata;230;235;PartidaPrevista
vra_do_mes_2000_01.rdata;230;235;PartidaReal
vra_do_mes_2000_01.rdata;230;235;ChegadaPrevista
vra_do_mes_2000_01.rdata;230;235;ChegadaReal
vra_do_mes_2000_01.rdata;230;235;Situacao
vra_do_mes_2000_01.rdata;230;235;Justificativa
vra_do_mes_2000_02.rdata;223;231;Sigla
vra_do_mes_2000_02.rdata;223;231;Voo
vra_do_mes_2000_02.rdata;223;231;DI
vra_do_mes_2000_02.rdata;223;231;TipoLinha
vra_do_mes_2000_02.rdata;223;231;AeroportoOrigem
vra_do_mes_2000_02.rdata;223;231;AeroportoDestino
vra_do_mes_2000_02.rdata;223;231;PartidaPrevista
vra_do_mes_2000_02.rdata;223;231;PartidaReal
vra_do_mes_2000_02.rdata;223;231;ChegadaPrevista
vra_do_mes_2000_02.rdata;223;231;ChegadaReal
vra_do_mes_2000_02.rdata;223;231;Situacao
vra_do_mes_2000_02.rdata;223;231;Justificativa
vra_do_mes_2000_03.rdata;228;240;Sigla
vra_do_mes_2000_03.rdata;228;240;Voo
vra_do_mes_2000_03.rdata;228;240;DI
vra_do_mes_2000_03.rdata;228;240;TipoLinha
vra_do_mes_2000_03.rdata;228;240;AeroportoOrigem
vra_do_mes_2000_03.rdata;228;240;AeroportoDestino
vra_do_mes_2000_03.rdata;228;240;PartidaPrevista
vra_do_mes_2000_03.rdata;228;240;PartidaReal
vra_do_mes_2000_03.rdata;228;240;ChegadaPrevista
vra_do_mes_2000_03.rdata;228;240;ChegadaReal
vra_do_mes_2000_03.rdata;228;240;Situacao
vra_do_mes_2000_03.rdata;228;240;Justificativa
vra_do_mes_2000_04.rdata;224;230;Sigla
vra_do_mes_2000_04.rdata;224;230;Voo
vra_do_mes_2000_04.rdata;224;230;DI
vra_do_mes_2000_04.rdata;224;230;TipoLinha
vra_do_mes_2000_04.rdata;224;230;AeroportoOrigem
vra_do_mes_2000_04.rdata;224;230;AeroportoDestino
vra_do_mes_2000_04.rdata;224;230;PartidaPrevista
vra_do_mes_2000_04.rdata;224;230;PartidaReal
vra_do_mes_2000_04.rdata;224;230;ChegadaPrevista
vra_do_mes_2000_04.rdata;224;230;ChegadaReal
vra_do_mes_2000_04.rdata;224;230;Situacao
vra_do_mes_2000_04.rdata;224;230;Justificativa
vra_do_mes_2000_05.rdata;207;212;Sigla
vra_do_mes_2000_05.rdata;207;212;Voo
vra_do_mes_2000_05.rdata;207;212;DI
vra_do_mes_2000_05.rdata;207;212;TipoLinha
vra_do_mes_2000_05.rdata;207;212;AeroportoOrigem
vra_do_mes_2000_05.rdata;207;212;AeroportoDestino
vra_do_mes_2000_05.rdata;207;212;PartidaPrevista
vra_do_mes_2000_05.rdata;207;212;PartidaReal
vra_do_mes_2000_05.rdata;207;212;ChegadaPrevista
vra_do_mes_2000_05.rdata;207;212;ChegadaReal
vra_do_mes_2000_05.rdata;207;212;Situacao
vra_do_mes_2000_05.rdata;207;212;Justificativa
vra_do_mes_2000_06.rdata;217;222;Sigla
vra_do_mes_2000_06.rdata;217;222;Voo
vra_do_mes_2000_06.rdata;217;222;DI
vra_do_mes_2000_06.rdata;217;222;TipoLinha
vra_do_mes_2000_06.rdata;217;222;AeroportoOrigem
vra_do_mes_2000_06.rdata;217;222;AeroportoDestino
vra_do_mes_2000_06.rdata;217;222;PartidaPrevista
vra_do_mes_2000_06.rdata;217;222;PartidaReal
vra_do_mes_2000_06.rdata;217;222;ChegadaPrevista
vra_do_mes_2000_06.rdata;217;222;ChegadaReal
vra_do_mes_2000_06.rdata;217;222;Situacao
vra_do_mes_2000_06.rdata;217;222;Justificativa
vra_do_mes_2000_07.rdata;223;224;Sigla
vra_do_mes_2000_07.rdata;223;224;Voo
vra_do_mes_2000_07.rdata;223;224;DI
vra_do_mes_2000_07.rdata;223;224;TipoLinha
vra_do_mes_2000_07.rdata;223;224;AeroportoOrigem
vra_do_mes_2000_07.rdata;223;224;AeroportoDestino
vra_do_mes_2000_07.rdata;223;224;PartidaPrevista
vra_do_mes_2000_07.rdata;223;224;PartidaReal
vra_do_mes_2000_07.rdata;223;224;ChegadaPrevista
vra_do_mes_2000_07.rdata;223;224;ChegadaReal
vra_do_mes_2000_07.rdata;223;224;Situacao
vra_do_mes_2000_07.rdata;223;224;Justificativa
vra_do_mes_2000_08.rdata;209;210;Sigla
vra_do_mes_2000_08.rdata;209;210;Voo
vra_do_mes_2000_08.rdata;209;210;DI
vra_do_mes_2000_08.rdata;209;210;TipoLinha
vra_do_mes_2000_08.rdata;209;210;AeroportoOrigem
vra_do_mes_2000_08.rdata;209;210;AeroportoDestino
vra_do_mes_2000_08.rdata;209;210;PartidaPrevista
vra_do_mes_2000_08.rdata;209;210;PartidaReal
vra_do_mes_2000_08.rdata;209;210;ChegadaPrevista
vra_do_mes_2000_08.rdata;209;210;ChegadaReal
vra_do_mes_2000_08.rdata;209;210;Situacao
vra_do_mes_2000_08.rdata;209;210;Justificativa
vra_do_mes_2000_09.rdata;221;223;Sigla
vra_do_mes_2000_09.rdata;221;223;Voo
vra_do_mes_2000_09.rdata;221;223;DI
vra_do_mes_2000_09.rdata;221;223;TipoLinha
vra_do_mes_2000_09.rdata;221;223;AeroportoOrigem
vra_do_mes_2000_09.rdata;221;223;AeroportoDestino
vra_do_mes_2000_09.rdata;221;223;PartidaPrevista
vra_do_mes_2000_09.rdata;221;223;PartidaReal
vra_do_mes_2000_09.rdata;221;223;ChegadaPrevista
vra_do_mes_2000_09.rdata;221;223;ChegadaReal
vra_do_mes_2000_09.rdata;221;223;Situacao
vra_do_mes_2000_09.rdata;221;223;Justificativa
vra_do_mes_2000_10.rdata;214;219;Sigla
vra_do_mes_2000_10.rdata;214;219;Voo
vra_do_mes_2000_10.rdata;214;219;DI
vra_do_mes_2000_10.rdata;214;219;TipoLinha
vra_do_mes_2000_10.rdata;214;219;AeroportoOrigem
vra_do_mes_2000_10.rdata;214;219;AeroportoDestino
vra_do_mes_2000_10.rdata;214;219;PartidaPrevista
vra_do_mes_2000_10.rdata;214;219;PartidaReal
vra_do_mes_2000_10.rdata;214;219;ChegadaPrevista
vra_do_mes_2000_10.rdata;214;219;ChegadaReal
vra_do_mes_2000_10.rdata;214;219;Situacao
vra_do_mes_2000_10.rdata;214;219;Justificativa
vra_do_mes_2000_11.rdata;199;204;Sigla
vra_do_mes_2000_11.rdata;199;204;Voo
vra_do_mes_2000_11.rdata;199;204;DI
vra_do_mes_2000_11.rdata;199;204;TipoLinha
vra_do_mes_2000_11.rdata;199;204;AeroportoOrigem
vra_do_mes_2000_11.rdata;199;204;AeroportoDestino
vra_do_mes_2000_11.rdata;199;204;PartidaPrevista
vra_do_mes_2000_11.rdata;199;204;PartidaReal
vra_do_mes_2000_11.rdata;199;204;ChegadaPrevista
vra_do_mes_2000_11.rdata;199;204;ChegadaReal
vra_do_mes_2000_11.rdata;199;204;Situacao
vra_do_mes_2000_11.rdata;199;204;Justificativa
vra_do_mes_2000_12.rdata;214;215;Sigla
vra_do_mes_2000_12.rdata;214;215;Voo
vra_do_mes_2000_12.rdata;214;215;DI
vra_do_mes_2000_12.rdata;214;215;TipoLinha
vra_do_mes_2000_12.rdata;214;215;AeroportoOrigem
vra_do_mes_2000_12.rdata;214;215;AeroportoDestino
vra_do_mes_2000_12.rdata;214;215;PartidaPrevista
vra_do_mes_2000_12.rdata;214;215;PartidaReal
vra_do_mes_2000_12.rdata;214;215;ChegadaPrevista
vra_do_mes_2000_12.rdata;214;215;ChegadaReal
vra_do_mes_2000_12.rdata;214;215;Situacao
vra_do_mes_2000_12.rdata;214;215;Justificativa
vra_do_mes_2001_01.rdata;208;212;Sigla
vra_do_mes_2001_01.rdata;208;212;Voo
vra_do_mes_2001_01.rdata;208;212;DI
vra_do_mes_2001_01.rdata;208;212;TipoLinha
vra_do_mes_2001_01.rdata;208;212;AeroportoOrigem
vra_do_mes_2001_01.rdata;208;212;AeroportoDestino
vra_do_mes_2001_01.rdata;208;212;PartidaPrevista
vra_do_mes_2001_01.rdata;208;212;PartidaReal
vra_do_mes_2001_01.rdata;208;212;ChegadaPrevista
vra_do_mes_2001_01.rdata;208;212;ChegadaReal
vra_do_mes_2001_01.rdata;208;212;Situacao
vra_do_mes_2001_01.rdata;208;212;Justificativa
vra_do_mes_2001_02.rdata;209;213;Sigla
vra_do_mes_2001_02.rdata;209;213;Voo
vra_do_mes_2001_02.rdata;209;213;DI
vra_do_mes_2001_02.rdata;209;213;TipoLinha
vra_do_mes_2001_02.rdata;209;213;AeroportoOrigem
vra_do_mes_2001_02.rdata;209;213;AeroportoDestino
vra_do_mes_2001_02.rdata;209;213;PartidaPrevista
vra_do_mes_2001_02.rdata;209;213;PartidaReal
vra_do_mes_2001_02.rdata;209;213;ChegadaPrevista
vra_do_mes_2001_02.rdata;209;213;ChegadaReal
vra_do_mes_2001_02.rdata;209;213;Situacao
vra_do_mes_2001_02.rdata;209;213;Justificativa
vra_do_mes_2001_03.rdata;205;211;Sigla
vra_do_mes_2001_03.rdata;205;211;Voo
vra_do_mes_2001_03.rdata;205;211;DI
vra_do_mes_2001_03.rdata;205;211;TipoLinha
vra_do_mes_2001_03.rdata;205;211;AeroportoOrigem
vra_do_mes_2001_03.rdata;205;211;AeroportoDestino
vra_do_mes_2001_03.rdata;205;211;PartidaPrevista
vra_do_mes_2001_03.rdata;205;211;PartidaReal
vra_do_mes_2001_03.rdata;205;211;ChegadaPrevista
vra_do_mes_2001_03.rdata;205;211;ChegadaReal
vra_do_mes_2001_03.rdata;205;211;Situacao
vra_do_mes_2001_03.rdata;205;211;Justificativa
vra_do_mes_2001_04.rdata;210;212;Sigla
vra_do_mes_2001_04.rdata;210;212;Voo
vra_do_mes_2001_04.rdata;210;212;DI
vra_do_mes_2001_04.rdata;210;212;TipoLinha
vra_do_mes_2001_04.rdata;210;212;AeroportoOrigem
vra_do_mes_2001_04.rdata;210;212;AeroportoDestino
vra_do_mes_2001_04.rdata;210;212;PartidaPrevista
vra_do_mes_2001_04.rdata;210;212;PartidaReal
vra_do_mes_2001_04.rdata;210;212;ChegadaPrevista
vra_do_mes_2001_04.rdata;210;212;ChegadaReal
vra_do_mes_2001_04.rdata;210;212;Situacao
vra_do_mes_2001_04.rdata;210;212;Justificativa
vra_do_mes_2001_05.rdata;207;210;Sigla
vra_do_mes_2001_05.rdata;207;210;Voo
vra_do_mes_2001_05.rdata;207;210;DI
vra_do_mes_2001_05.rdata;207;210;TipoLinha
vra_do_mes_2001_05.rdata;207;210;AeroportoOrigem
vra_do_mes_2001_05.rdata;207;210;AeroportoDestino
vra_do_mes_2001_05.rdata;207;210;PartidaPrevista
vra_do_mes_2001_05.rdata;207;210;PartidaReal
vra_do_mes_2001_05.rdata;207;210;ChegadaPrevista
vra_do_mes_2001_05.rdata;207;210;ChegadaReal
vra_do_mes_2001_05.rdata;207;210;Situacao
vra_do_mes_2001_05.rdata;207;210;Justificativa
vra_do_mes_2001_06.rdata;209;215;Sigla
vra_do_mes_2001_06.rdata;209;215;Voo
vra_do_mes_2001_06.rdata;209;215;DI
vra_do_mes_2001_06.rdata;209;215;TipoLinha
vra_do_mes_2001_06.rdata;209;215;AeroportoOrigem
vra_do_mes_2001_06.rdata;209;215;AeroportoDestino
vra_do_mes_2001_06.rdata;209;215;PartidaPrevista
vra_do_mes_2001_06.rdata;209;215;PartidaReal
vra_do_mes_2001_06.rdata;209;215;ChegadaPrevista
vra_do_mes_2001_06.rdata;209;215;ChegadaReal
vra_do_mes_2001_06.rdata;209;215;Situacao
vra_do_mes_2001_06.rdata;209;215;Justificativa
vra_do_mes_2001_07.rdata;206;208;Sigla
vra_do_mes_2001_07.rdata;206;208;Voo
vra_do_mes_2001_07.rdata;206;208;DI
vra_do_mes_2001_07.rdata;206;208;TipoLinha
vra_do_mes_2001_07.rdata;206;208;AeroportoOrigem
vra_do_mes_2001_07.rdata;206;208;AeroportoDestino
vra_do_mes_2001_07.rdata;206;208;PartidaPrevista
vra_do_mes_2001_07.rdata;206;208;PartidaReal
vra_do_mes_2001_07.rdata;206;208;ChegadaPrevista
vra_do_mes_2001_07.rdata;206;208;ChegadaReal
vra_do_mes_2001_07.rdata;206;208;Situacao
vra_do_mes_2001_07.rdata;206;208;Justificativa
vra_do_mes_2001_08.rdata;205;208;Sigla
vra_do_mes_2001_08.rdata;205;208;Voo
vra_do_mes_2001_08.rdata;205;208;DI
vra_do_mes_2001_08.rdata;205;208;TipoLinha
vra_do_mes_2001_08.rdata;205;208;AeroportoOrigem
vra_do_mes_2001_08.rdata;205;208;AeroportoDestino
vra_do_mes_2001_08.rdata;205;208;PartidaPrevista
vra_do_mes_2001_08.rdata;205;208;PartidaReal
vra_do_mes_2001_08.rdata;205;208;ChegadaPrevista
vra_do_mes_2001_08.rdata;205;208;ChegadaReal
vra_do_mes_2001_08.rdata;205;208;Situacao
vra_do_mes_2001_08.rdata;205;208;Justificativa
vra_do_mes_2001_09.rdata;203;203;Sigla
vra_do_mes_2001_09.rdata;203;203;Voo
vra_do_mes_2001_09.rdata;203;203;DI
vra_do_mes_2001_09.rdata;203;203;TipoLinha
vra_do_mes_2001_09.rdata;203;203;AeroportoOrigem
vra_do_mes_2001_09.rdata;203;203;AeroportoDestino
vra_do_mes_2001_09.rdata;203;203;PartidaPrevista
vra_do_mes_2001_09.rdata;203;203;PartidaReal
vra_do_mes_2001_09.rdata;203;203;ChegadaPrevista
vra_do_mes_2001_09.rdata;203;203;ChegadaReal
vra_do_mes_2001_09.rdata;203;203;Situacao
vra_do_mes_2001_09.rdata;203;203;Justificativa
vra_do_mes_2001_10.rdata;217;220;Sigla
vra_do_mes_2001_10.rdata;217;220;Voo
vra_do_mes_2001_10.rdata;217;220;DI
vra_do_mes_2001_10.rdata;217;220;TipoLinha
vra_do_mes_2001_10.rdata;217;220;AeroportoOrigem
vra_do_mes_2001_10.rdata;217;220;AeroportoDestino
vra_do_mes_2001_10.rdata;217;220;PartidaPrevista
vra_do_mes_2001_10.rdata;217;220;PartidaReal
vra_do_mes_2001_10.rdata;217;220;ChegadaPrevista
vra_do_mes_2001_10.rdata;217;220;ChegadaReal
vra_do_mes_2001_10.rdata;217;220;Situacao
vra_do_mes_2001_10.rdata;217;220;Justificativa
vra_do_mes_2001_11.rdata;211;214;Sigla
vra_do_mes_2001_11.rdata;211;214;Voo
vra_do_mes_2001_11.rdata;211;214;DI
vra_do_mes_2001_11.rdata;211;214;TipoLinha
vra_do_mes_2001_11.rdata;211;214;AeroportoOrigem
vra_do_mes_2001_11.rdata;211;214;AeroportoDestino
vra_do_mes_2001_11.rdata;211;214;PartidaPrevista
vra_do_mes_2001_11.rdata;211;214;PartidaReal
vra_do_mes_2001_11.rdata;211;214;ChegadaPrevista
vra_do_mes_2001_11.rdata;211;214;ChegadaReal
vra_do_mes_2001_11.rdata;211;214;Situacao
vra_do_mes_2001_11.rdata;211;214;Justificativa
vra_do_mes_2001_12.rdata;203;204;Sigla
vra_do_mes_2001_12.rdata;203;204;Voo
vra_do_mes_2001_12.rdata;203;204;DI
vra_do_mes_2001_12.rdata;203;204;TipoLinha
vra_do_mes_2001_12.rdata;203;204;AeroportoOrigem
vra_do_mes_2001_12.rdata;203;204;AeroportoDestino
vra_do_mes_2001_12.rdata;203;204;PartidaPrevista
vra_do_mes_2001_12.rdata;203;204;PartidaReal
vra_do_mes_2001_12.rdata;203;204;ChegadaPrevista
vra_do_mes_2001_12.rdata;203;204;ChegadaReal
vra_do_mes_2001_12.rdata;203;204;Situacao
vra_do_mes_2001_12.rdata;203;204;Justificativa
vra_do_mes_2002_01.rdata;204;205;Sigla
vra_do_mes_2002_01.rdata;204;205;Voo
vra_do_mes_2002_01.rdata;204;205;DI
vra_do_mes_2002_01.rdata;204;205;TipoLinha
vra_do_mes_2002_01.rdata;204;205;AeroportoOrigem
vra_do_mes_2002_01.rdata;204;205;AeroportoDestino
vra_do_mes_2002_01.rdata;204;205;PartidaPrevista
vra_do_mes_2002_01.rdata;204;205;PartidaReal
vra_do_mes_2002_01.rdata;204;205;ChegadaPrevista
vra_do_mes_2002_01.rdata;204;205;ChegadaReal
vra_do_mes_2002_01.rdata;204;205;Situacao
vra_do_mes_2002_01.rdata;204;205;Justificativa
vra_do_mes_2002_02.rdata;211;217;Sigla
vra_do_mes_2002_02.rdata;211;217;Voo
vra_do_mes_2002_02.rdata;211;217;DI
vra_do_mes_2002_02.rdata;211;217;TipoLinha
vra_do_mes_2002_02.rdata;211;217;AeroportoOrigem
vra_do_mes_2002_02.rdata;211;217;AeroportoDestino
vra_do_mes_2002_02.rdata;211;217;PartidaPrevista
vra_do_mes_2002_02.rdata;211;217;PartidaReal
vra_do_mes_2002_02.rdata;211;217;ChegadaPrevista
vra_do_mes_2002_02.rdata;211;217;ChegadaReal
vra_do_mes_2002_02.rdata;211;217;Situacao
vra_do_mes_2002_02.rdata;211;217;Justificativa
vra_do_mes_2002_03.rdata;213;212;Sigla
vra_do_mes_2002_03.rdata;213;212;Voo
vra_do_mes_2002_03.rdata;213;212;DI
vra_do_mes_2002_03.rdata;213;212;TipoLinha
vra_do_mes_2002_03.rdata;213;212;AeroportoOrigem
vra_do_mes_2002_03.rdata;213;212;AeroportoDestino
vra_do_mes_2002_03.rdata;213;212;PartidaPrevista
vra_do_mes_2002_03.rdata;213;212;PartidaReal
vra_do_mes_2002_03.rdata;213;212;ChegadaPrevista
vra_do_mes_2002_03.rdata;213;212;ChegadaReal
vra_do_mes_2002_03.rdata;213;212;Situacao
vra_do_mes_2002_03.rdata;213;212;Justificativa
vra_do_mes_2002_04.rdata;217;219;Sigla
vra_do_mes_2002_04.rdata;217;219;Voo
vra_do_mes_2002_04.rdata;217;219;DI
vra_do_mes_2002_04.rdata;217;219;TipoLinha
vra_do_mes_2002_04.rdata;217;219;AeroportoOrigem
vra_do_mes_2002_04.rdata;217;219;AeroportoDestino
vra_do_mes_2002_04.rdata;217;219;PartidaPrevista
vra_do_mes_2002_04.rdata;217;219;PartidaReal
vra_do_mes_2002_04.rdata;217;219;ChegadaPrevista
vra_do_mes_2002_04.rdata;217;219;ChegadaReal
vra_do_mes_2002_04.rdata;217;219;Situacao
vra_do_mes_2002_04.rdata;217;219;Justificativa
vra_do_mes_2002_05.rdata;223;223;Sigla
vra_do_mes_2002_05.rdata;223;223;Voo
vra_do_mes_2002_05.rdata;223;223;DI
vra_do_mes_2002_05.rdata;223;223;TipoLinha
vra_do_mes_2002_05.rdata;223;223;AeroportoOrigem
vra_do_mes_2002_05.rdata;223;223;AeroportoDestino
vra_do_mes_2002_05.rdata;223;223;PartidaPrevista
vra_do_mes_2002_05.rdata;223;223;PartidaReal
vra_do_mes_2002_05.rdata;223;223;ChegadaPrevista
vra_do_mes_2002_05.rdata;223;223;ChegadaReal
vra_do_mes_2002_05.rdata;223;223;Situacao
vra_do_mes_2002_05.rdata;223;223;Justificativa
vra_do_mes_2002_06.rdata;214;216;Sigla
vra_do_mes_2002_06.rdata;214;216;Voo
vra_do_mes_2002_06.rdata;214;216;DI
vra_do_mes_2002_06.rdata;214;216;TipoLinha
vra_do_mes_2002_06.rdata;214;216;AeroportoOrigem
vra_do_mes_2002_06.rdata;214;216;AeroportoDestino
vra_do_mes_2002_06.rdata;214;216;PartidaPrevista
vra_do_mes_2002_06.rdata;214;216;PartidaReal
vra_do_mes_2002_06.rdata;214;216;ChegadaPrevista
vra_do_mes_2002_06.rdata;214;216;ChegadaReal
vra_do_mes_2002_06.rdata;214;216;Situacao
vra_do_mes_2002_06.rdata;214;216;Justificativa
vra_do_mes_2002_07.rdata;210;217;Sigla
vra_do_mes_2002_07.rdata;210;217;Voo
vra_do_mes_2002_07.rdata;210;217;DI
vra_do_mes_2002_07.rdata;210;217;TipoLinha
vra_do_mes_2002_07.rdata;210;217;AeroportoOrigem
vra_do_mes_2002_07.rdata;210;217;AeroportoDestino
vra_do_mes_2002_07.rdata;210;217;PartidaPrevista
vra_do_mes_2002_07.rdata;210;217;PartidaReal
vra_do_mes_2002_07.rdata;210;217;ChegadaPrevista
vra_do_mes_2002_07.rdata;210;217;ChegadaReal
vra_do_mes_2002_07.rdata;210;217;Situacao
vra_do_mes_2002_07.rdata;210;217;Justificativa
vra_do_mes_2002_08.rdata;215;217;Sigla
vra_do_mes_2002_08.rdata;215;217;Voo
vra_do_mes_2002_08.rdata;215;217;DI
vra_do_mes_2002_08.rdata;215;217;TipoLinha
vra_do_mes_2002_08.rdata;215;217;AeroportoOrigem
vra_do_mes_2002_08.rdata;215;217;AeroportoDestino
vra_do_mes_2002_08.rdata;215;217;PartidaPrevista
vra_do_mes_2002_08.rdata;215;217;PartidaReal
vra_do_mes_2002_08.rdata;215;217;ChegadaPrevista
vra_do_mes_2002_08.rdata;215;217;ChegadaReal
vra_do_mes_2002_08.rdata;215;217;Situacao
vra_do_mes_2002_08.rdata;215;217;Justificativa
vra_do_mes_2002_09.rdata;199;207;Sigla
vra_do_mes_2002_09.rdata;199;207;Voo
vra_do_mes_2002_09.rdata;199;207;DI
vra_do_mes_2002_09.rdata;199;207;TipoLinha
vra_do_mes_2002_09.rdata;199;207;AeroportoOrigem
vra_do_mes_2002_09.rdata;199;207;AeroportoDestino
vra_do_mes_2002_09.rdata;199;207;PartidaPrevista
vra_do_mes_2002_09.rdata;199;207;PartidaReal
vra_do_mes_2002_09.rdata;199;207;ChegadaPrevista
vra_do_mes_2002_09.rdata;199;207;ChegadaReal
vra_do_mes_2002_09.rdata;199;207;Situacao
vra_do_mes_2002_09.rdata;199;207;Justificativa
vra_do_mes_2002_10.rdata;201;203;Sigla
vra_do_mes_2002_10.rdata;201;203;Voo
vra_do_mes_2002_10.rdata;201;203;DI
vra_do_mes_2002_10.rdata;201;203;TipoLinha
vra_do_mes_2002_10.rdata;201;203;AeroportoOrigem
vra_do_mes_2002_10.rdata;201;203;AeroportoDestino
vra_do_mes_2002_10.rdata;201;203;PartidaPrevista
vra_do_mes_2002_10.rdata;201;203;PartidaReal
vra_do_mes_2002_10.rdata;201;203;ChegadaPrevista
vra_do_mes_2002_10.rdata;201;203;ChegadaReal
vra_do_mes_2002_10.rdata;201;203;Situacao
vra_do_mes_2002_10.rdata;201;203;Justificativa
vra_do_mes_2002_11.rdata;188;191;Sigla
vra_do_mes_2002_11.rdata;188;191;Voo
vra_do_mes_2002_11.rdata;188;191;DI
vra_do_mes_2002_11.rdata;188;191;TipoLinha
vra_do_mes_2002_11.rdata;188;191;AeroportoOrigem
vra_do_mes_2002_11.rdata;188;191;AeroportoDestino
vra_do_mes_2002_11.rdata;188;191;PartidaPrevista
vra_do_mes_2002_11.rdata;188;191;PartidaReal
vra_do_mes_2002_11.rdata;188;191;ChegadaPrevista
vra_do_mes_2002_11.rdata;188;191;ChegadaReal
vra_do_mes_2002_11.rdata;188;191;Situacao
vra_do_mes_2002_11.rdata;188;191;Justificativa
vra_do_mes_2002_12.rdata;184;188;Sigla
vra_do_mes_2002_12.rdata;184;188;Voo
vra_do_mes_2002_12.rdata;184;188;DI
vra_do_mes_2002_12.rdata;184;188;TipoLinha
vra_do_mes_2002_12.rdata;184;188;AeroportoOrigem
vra_do_mes_2002_12.rdata;184;188;AeroportoDestino
vra_do_mes_2002_12.rdata;184;188;PartidaPrevista
vra_do_mes_2002_12.rdata;184;188;PartidaReal
vra_do_mes_2002_12.rdata;184;188;ChegadaPrevista
vra_do_mes_2002_12.rdata;184;188;ChegadaReal
vra_do_mes_2002_12.rdata;184;188;Situacao
vra_do_mes_2002_12.rdata;184;188;Justificativa
vra_do_mes_2003_01.rdata;184;186;Sigla
vra_do_mes_2003_01.rdata;184;186;Voo
vra_do_mes_2003_01.rdata;184;186;DI
vra_do_mes_2003_01.rdata;184;186;TipoLinha
vra_do_mes_2003_01.rdata;184;186;AeroportoOrigem
vra_do_mes_2003_01.rdata;184;186;AeroportoDestino
vra_do_mes_2003_01.rdata;184;186;PartidaPrevista
vra_do_mes_2003_01.rdata;184;186;PartidaReal
vra_do_mes_2003_01.rdata;184;186;ChegadaPrevista
vra_do_mes_2003_01.rdata;184;186;ChegadaReal
vra_do_mes_2003_01.rdata;184;186;Situacao
vra_do_mes_2003_01.rdata;184;186;Justificativa
vra_do_mes_2003_02.rdata;189;191;Sigla
vra_do_mes_2003_02.rdata;189;191;Voo
vra_do_mes_2003_02.rdata;189;191;DI
vra_do_mes_2003_02.rdata;189;191;TipoLinha
vra_do_mes_2003_02.rdata;189;191;AeroportoOrigem
vra_do_mes_2003_02.rdata;189;191;AeroportoDestino
vra_do_mes_2003_02.rdata;189;191;PartidaPrevista
vra_do_mes_2003_02.rdata;189;191;PartidaReal
vra_do_mes_2003_02.rdata;189;191;ChegadaPrevista
vra_do_mes_2003_02.rdata;189;191;ChegadaReal
vra_do_mes_2003_02.rdata;189;191;Situacao
vra_do_mes_2003_02.rdata;189;191;Justificativa
vra_do_mes_2003_03.rdata;184;188;Sigla
vra_do_mes_2003_03.rdata;184;188;Voo
vra_do_mes_2003_03.rdata;184;188;DI
vra_do_mes_2003_03.rdata;184;188;TipoLinha
vra_do_mes_2003_03.rdata;184;188;AeroportoOrigem
vra_do_mes_2003_03.rdata;184;188;AeroportoDestino
vra_do_mes_2003_03.rdata;184;188;PartidaPrevista
vra_do_mes_2003_03.rdata;184;188;PartidaReal
vra_do_mes_2003_03.rdata;184;188;ChegadaPrevista
vra_do_mes_2003_03.rdata;184;188;ChegadaReal
vra_do_mes_2003_03.rdata;184;188;Situacao
vra_do_mes_2003_03.rdata;184;188;Justificativa
vra_do_mes_2003_04.rdata;182;187;Sigla
vra_do_mes_2003_04.rdata;182;187;Voo
vra_do_mes_2003_04.rdata;182;187;DI
vra_do_mes_2003_04.rdata;182;187;TipoLinha
vra_do_mes_2003_04.rdata;182;187;AeroportoOrigem
vra_do_mes_2003_04.rdata;182;187;AeroportoDestino
vra_do_mes_2003_04.rdata;182;187;PartidaPrevista
vra_do_mes_2003_04.rdata;182;187;PartidaReal
vra_do_mes_2003_04.rdata;182;187;ChegadaPrevista
vra_do_mes_2003_04.rdata;182;187;ChegadaReal
vra_do_mes_2003_04.rdata;182;187;Situacao
vra_do_mes_2003_04.rdata;182;187;Justificativa
vra_do_mes_2003_05.rdata;185;190;Sigla
vra_do_mes_2003_05.rdata;185;190;Voo
vra_do_mes_2003_05.rdata;185;190;DI
vra_do_mes_2003_05.rdata;185;190;TipoLinha
vra_do_mes_2003_05.rdata;185;190;AeroportoOrigem
vra_do_mes_2003_05.rdata;185;190;AeroportoDestino
vra_do_mes_2003_05.rdata;185;190;PartidaPrevista
vra_do_mes_2003_05.rdata;185;190;PartidaReal
vra_do_mes_2003_05.rdata;185;190;ChegadaPrevista
vra_do_mes_2003_05.rdata;185;190;ChegadaReal
vra_do_mes_2003_05.rdata;185;190;Situacao
vra_do_mes_2003_05.rdata;185;190;Justificativa
vra_do_mes_2003_06.rdata;175;179;Sigla
vra_do_mes_2003_06.rdata;175;179;Voo
vra_do_mes_2003_06.rdata;175;179;DI
vra_do_mes_2003_06.rdata;175;179;TipoLinha
vra_do_mes_2003_06.rdata;175;179;AeroportoOrigem
vra_do_mes_2003_06.rdata;175;179;AeroportoDestino
vra_do_mes_2003_06.rdata;175;179;PartidaPrevista
vra_do_mes_2003_06.rdata;175;179;PartidaReal
vra_do_mes_2003_06.rdata;175;179;ChegadaPrevista
